,MSE,MAE,R2,RMSE,feature_engineering_applied,lagged,scaled,normalized,simple_short_lag,simple_medium_lag,simple_seasonal_lag,rolling_short,rolling_medium,feature_engineering,scaler,normalizer,model,model_family
417,2.2601774090848235,1.1364996366398064,0.7285568045681619,1.5033886420632636,1,1,1,0,0,0,0,1,0,PolynomialFeatures,RobustScaler,None,ElasticNet,Linear
418,1.7753442793448817,1.0109426662790273,0.7866242710405986,1.3324204589186108,1,1,1,0,1,1,0,1,1,PolynomialFeatures,RobustScaler,None,Ridge,Linear
419,1.821403190231148,1.0206347569780276,0.7810885257771167,1.3495937130229778,1,1,1,0,1,1,0,1,1,PolynomialFeatures,RobustScaler,None,ElasticNet,Linear
420,6.344684849623428,1.9658762899212523,0.237860088038681,2.5188657863457964,0,0,1,0,0,0,0,0,0,None,RobustScaler,None,Ridge,Linear
421,6.330640259960482,1.964111645160695,0.2395471603807982,2.5160763621083686,0,0,1,0,0,0,0,0,0,None,RobustScaler,None,ElasticNet,Linear
422,1.9133954741582384,1.044499340069381,0.7702010289735532,1.3832553900701918,0,1,1,0,1,0,0,0,0,None,RobustScaler,None,Ridge,Linear
423,1.9158099328540863,1.0456510477230667,0.7699110522638843,1.3841278600093585,0,1,1,0,1,0,0,0,0,None,RobustScaler,None,ElasticNet,Linear
424,1.903693303193498,1.0420623476333175,0.7711752681320629,1.379743926673895,0,1,1,0,1,1,1,0,0,None,RobustScaler,None,Ridge,Linear
425,1.9061342901088851,1.043295251062239,0.7708818604831156,1.380628222987233,0,1,1,0,1,1,1,0,0,None,RobustScaler,None,ElasticNet,Linear
426,1.903217369485075,1.041883450881361,0.7712324755630257,1.3795714441394744,0,1,1,0,1,1,1,1,1,None,RobustScaler,None,Ridge,Linear
427,1.905568433497222,1.04292652118798,0.7709498766846867,1.3804232805546357,0,1,1,0,1,1,1,1,1,None,RobustScaler,None,ElasticNet,Linear
428,2.3957701139045158,1.1711541055070311,0.7122723673706384,1.5478275465647051,0,1,1,0,0,0,0,1,0,None,RobustScaler,None,Ridge,Linear
429,2.3933678397571088,1.1711910517260975,0.7125608761258599,1.5470513371433765,0,1,1,0,0,0,0,1,0,None,RobustScaler,None,ElasticNet,Linear
430,1.909507473917007,1.0436440573566417,0.7704994158367883,1.3818492949366827,0,1,1,0,1,1,0,1,1,None,RobustScaler,None,Ridge,Linear
431,1.9121818147624088,1.0446740296079122,0.7701779911790402,1.3828166236932533,0,1,1,0,1,1,0,1,1,None,RobustScaler,None,ElasticNet,Linear
432,5.630653852392705,1.83595791835628,0.3236313334614343,2.3728998825050973,1,0,1,1,0,0,0,0,0,PolynomialFeatures,PowerTransformer,Normalizer,Ridge,Linear
433,5.8006364248658535,1.8678317658542365,0.3032125883401013,2.4084510426549786,1,0,1,1,0,0,0,0,0,PolynomialFeatures,PowerTransformer,Normalizer,ElasticNet,Linear
434,1.9466961940811136,1.0567108006131627,0.7662016094724262,1.3952405506152383,1,1,1,1,1,0,0,0,0,PolynomialFeatures,PowerTransformer,Normalizer,Ridge,Linear
435,2.36868301566746,1.1611903444573617,0.7155209536974229,1.5390526357689849,1,1,1,1,1,0,0,0,0,PolynomialFeatures,PowerTransformer,Normalizer,ElasticNet,Linear
436,1.9172250676729532,1.050862794485926,0.769548744377676,1.384638966544331,1,1,1,1,1,1,1,0,0,PolynomialFeatures,PowerTransformer,Normalizer,Ridge,Linear
437,2.363254894897672,1.1586294756721482,0.715935772451691,1.537288162608973,1,1,1,1,1,1,1,0,0,PolynomialFeatures,PowerTransformer,Normalizer,ElasticNet,Linear
438,1.8917272493390849,1.0425739721698588,0.7726135928139641,1.3754007595385007,1,1,1,1,1,1,1,1,1,PolynomialFeatures,PowerTransformer,Normalizer,Ridge,Linear
439,2.4086876977239737,1.1660313837614529,0.7104747305352765,1.5519947479691978,1,1,1,1,1,1,1,1,1,PolynomialFeatures,PowerTransformer,Normalizer,ElasticNet,Linear
440,2.25898010493819,1.143317936681303,0.7287005986182039,1.5029903875069162,1,1,1,1,0,0,0,1,0,PolynomialFeatures,PowerTransformer,Normalizer,Ridge,Linear
441,2.7098975050042973,1.2581973919300609,0.674546239116256,1.6461766323831404,1,1,1,1,0,0,0,1,0,PolynomialFeatures,PowerTransformer,Normalizer,ElasticNet,Linear
442,1.9034894019213504,1.0455418569520964,0.7712227180795945,1.379670033711449,1,1,1,1,1,1,0,1,1,PolynomialFeatures,PowerTransformer,Normalizer,Ridge,Linear
443,2.4328049457969563,1.170164221161649,0.7076051474832725,1.5597451541187606,1,1,1,1,1,1,0,1,1,PolynomialFeatures,PowerTransformer,Normalizer,ElasticNet,Linear
444,6.331476147137988,1.9746866089820545,0.2394467514566401,2.516242465887973,0,0,1,1,0,0,0,0,0,None,PowerTransformer,Normalizer,Ridge,Linear
445,6.3266006112024655,1.9730375952343508,0.240032413410974,2.5152734664848007,0,0,1,1,0,0,0,0,0,None,PowerTransformer,Normalizer,ElasticNet,Linear
446,2.4728101402869656,1.1913741830386158,0.7030152765299613,1.5725171351330216,0,1,1,1,1,0,0,0,0,None,PowerTransformer,Normalizer,Ridge,Linear
447,2.4827504238289237,1.1923488793447148,0.7018214475696111,1.5756745932548777,0,1,1,1,1,0,0,0,0,None,PowerTransformer,Normalizer,ElasticNet,Linear
448,2.4252117771827795,1.1813489071100431,0.708488529267886,1.5573091463106417,0,1,1,1,1,1,1,0,0,None,PowerTransformer,Normalizer,Ridge,Linear
449,2.447645779353934,1.1863637449940536,0.7057919528167698,1.5644953753060231,0,1,1,1,1,1,1,0,0,None,PowerTransformer,Normalizer,ElasticNet,Linear
450,2.396721110410535,1.1742544637517662,0.7119131193391759,1.5481347197225876,0,1,1,1,1,1,1,1,1,None,PowerTransformer,Normalizer,Ridge,Linear
451,2.4903072416776943,1.193745070855474,0.7006640271887538,1.5780707340539886,0,1,1,1,1,1,1,1,1,None,PowerTransformer,Normalizer,ElasticNet,Linear
452,2.8262841533597487,1.2924205059805465,0.6605684143631108,1.681155600579479,0,1,1,1,0,0,0,1,0,None,PowerTransformer,Normalizer,Ridge,Linear
453,2.836480466035988,1.2947230176555866,0.6593438557584033,1.6841854013249218,0,1,1,1,0,0,0,1,0,None,PowerTransformer,Normalizer,ElasticNet,Linear
454,2.455549481510369,1.1891017170054603,0.7048715188884382,1.567019298384793,0,1,1,1,1,1,0,1,1,None,PowerTransformer,Normalizer,Ridge,Linear
455,2.543590112630558,1.204179253177318,0.6942900592460031,1.594863665844375,0,1,1,1,1,1,0,1,1,None,PowerTransformer,Normalizer,ElasticNet,Linear
456,5.652102985572155,1.840460827966561,0.321054808250099,2.377415189985156,1,0,1,0,0,0,0,0,0,PolynomialFeatures,PowerTransformer,None,Ridge,Linear
457,5.79501100882784,1.8665456880127385,0.3038883278268643,2.4072829100103377,1,0,1,0,0,0,0,0,0,PolynomialFeatures,PowerTransformer,None,ElasticNet,Linear
458,1.8447885684723329,1.0319868280238402,0.7784407246061905,1.3582299394698722,1,1,1,0,1,0,0,0,0,PolynomialFeatures,PowerTransformer,None,Ridge,Linear
459,1.932527383037452,1.055582882642403,0.7679032849715459,1.3901537264049082,1,1,1,0,1,0,0,0,0,PolynomialFeatures,PowerTransformer,None,ElasticNet,Linear
460,1.814378327846997,1.023426123243809,0.7819109655530551,1.3469886145944208,1,1,1,0,1,1,1,0,0,PolynomialFeatures,PowerTransformer,None,Ridge,Linear
461,1.885115405399679,1.0427680922443812,0.7734083392229835,1.372995049299042,1,1,1,0,1,1,1,0,0,PolynomialFeatures,PowerTransformer,None,ElasticNet,Linear
462,1.8051317282857235,1.0184892459251793,0.7830224106906458,1.343551907551667,1,1,1,0,1,1,1,1,1,PolynomialFeatures,PowerTransformer,None,Ridge,Linear
463,1.832317121919636,1.025538927752326,0.7797547149969284,1.353631087822541,1,1,1,0,1,1,1,1,1,PolynomialFeatures,PowerTransformer,None,ElasticNet,Linear
464,2.2219294131348413,1.1333001197008006,0.7331503193063393,1.4906137706108988,1,1,1,0,0,0,0,1,0,PolynomialFeatures,PowerTransformer,None,Ridge,Linear
465,2.337770375836685,1.1653312691691955,0.7192380304075572,1.528976904938948,1,1,1,0,0,0,0,1,0,PolynomialFeatures,PowerTransformer,None,ElasticNet,Linear
466,1.766904609155393,1.008343640052513,0.7876386212147088,1.329249641397504,1,1,1,0,1,1,0,1,1,PolynomialFeatures,PowerTransformer,None,Ridge,Linear
467,1.8420855019165752,1.0280357997179534,0.778602752519621,1.357234505130405,1,1,1,0,1,1,0,1,1,PolynomialFeatures,PowerTransformer,None,ElasticNet,Linear
468,6.340298521897994,1.971696135349,0.2383869850407748,2.5179949408007145,0,0,1,0,0,0,0,0,0,None,PowerTransformer,None,Ridge,Linear
469,6.337741135628068,1.9711509959272016,0.2386941848769853,2.5174870676188323,0,0,1,0,0,0,0,0,0,None,PowerTransformer,None,ElasticNet,Linear
470,2.2195784344650726,1.139210233321008,0.7334284275042748,1.4898249677277773,0,1,1,0,1,0,0,0,0,None,PowerTransformer,None,Ridge,Linear
471,2.2201412202576964,1.1393499163911551,0.7333608368792316,1.4900138322370355,0,1,1,0,1,0,0,0,0,None,PowerTransformer,None,ElasticNet,Linear
472,2.2045889646148487,1.1345183740172884,0.7350074836840825,1.4847858312278066,0,1,1,0,1,1,1,0,0,None,PowerTransformer,None,Ridge,Linear
473,2.205432360553059,1.1347925121429467,0.7349061071392915,1.4850698167268297,0,1,1,0,1,1,1,0,0,None,PowerTransformer,None,ElasticNet,Linear
474,2.1569964380376816,1.1160501285401017,0.7407281252993412,1.4686716576681398,0,1,1,0,1,1,1,1,1,None,PowerTransformer,None,Ridge,Linear
475,2.158330630112317,1.1184281072858124,0.7405677548535206,1.4691258047261702,0,1,1,0,1,1,1,1,1,None,PowerTransformer,None,ElasticNet,Linear
476,2.687527458220712,1.2619587992537984,0.6772328410424981,1.639368005732914,0,1,1,0,0,0,0,1,0,None,PowerTransformer,None,Ridge,Linear
477,2.6862147765743933,1.2616599801746564,0.6773904917203737,1.6389675947298024,0,1,1,0,0,0,0,1,0,None,PowerTransformer,None,ElasticNet,Linear
478,2.165783441099108,1.1185952561923955,0.7396980259607722,1.4716600969990008,0,1,1,0,1,1,0,1,1,None,PowerTransformer,None,Ridge,Linear
479,2.166658248647575,1.120792712594469,0.7395928842704955,1.47195728492629,0,1,1,0,1,1,0,1,1,None,PowerTransformer,None,ElasticNet,Linear
480,5.891903622181993,1.8736164937847413,0.2922493371501533,2.427324375146839,1,0,1,1,0,0,0,0,0,PolynomialFeatures,QuantileTransformer,Normalizer,Ridge,Linear
481,5.969455048085532,1.8941476412108016,0.282933659805816,2.4432468250435795,1,0,1,1,0,0,0,0,0,PolynomialFeatures,QuantileTransformer,Normalizer,ElasticNet,Linear
482,2.258517274265442,1.1293619306449156,0.7287518692914333,1.5028364096818527,1,1,1,1,1,0,0,0,0,PolynomialFeatures,QuantileTransformer,Normalizer,Ridge,Linear
483,2.6147323397491014,1.2007333486258722,0.6859704074254408,1.61701340122743,1,1,1,1,1,0,0,0,0,PolynomialFeatures,QuantileTransformer,Normalizer,ElasticNet,Linear
484,2.250157054850467,1.1309337035963352,0.7295301801644412,1.5000523507032903,1,1,1,1,1,1,1,0,0,PolynomialFeatures,QuantileTransformer,Normalizer,Ridge,Linear
485,2.691139902396506,1.214833912895808,0.676523857308335,1.6404694152578725,1,1,1,1,1,1,1,0,0,PolynomialFeatures,QuantileTransformer,Normalizer,ElasticNet,Linear
486,2.194245295022764,1.1199341803190574,0.7362507970985747,1.4812985165127128,1,1,1,1,1,1,1,1,1,PolynomialFeatures,QuantileTransformer,Normalizer,Ridge,Linear
487,2.781391922792586,1.2339131648279789,0.6656755266801668,1.6677505577251612,1,1,1,1,1,1,1,1,1,PolynomialFeatures,QuantileTransformer,Normalizer,ElasticNet,Linear
488,2.590802069324988,1.2138209813706398,0.6888493842995488,1.6095968654681791,1,1,1,1,0,0,0,1,0,PolynomialFeatures,QuantileTransformer,Normalizer,Ridge,Linear
489,2.9140953759072383,1.278765473400398,0.650022446269076,1.7070721648211706,1,1,1,1,0,0,0,1,0,PolynomialFeatures,QuantileTransformer,Normalizer,ElasticNet,Linear
490,2.234044031836644,1.1249773364549072,0.7314938970617872,1.494671880994837,1,1,1,1,1,1,0,1,1,PolynomialFeatures,QuantileTransformer,Normalizer,Ridge,Linear
491,2.781762300228185,1.2339793908539476,0.665664533066229,1.6678615950456397,1,1,1,1,1,1,0,1,1,PolynomialFeatures,QuantileTransformer,Normalizer,ElasticNet,Linear
492,6.256541527688895,1.9595605165595869,0.2484480912589119,2.501307963384136,0,0,1,1,0,0,0,0,0,None,QuantileTransformer,Normalizer,Ridge,Linear
493,6.239267019740819,1.9560759807252877,0.2505231497178839,2.497852481581092,0,0,1,1,0,0,0,0,0,None,QuantileTransformer,Normalizer,ElasticNet,Linear
494,2.7270905094084448,1.2349528734806263,0.6724761809976862,1.6513904775698705,0,1,1,1,1,0,0,0,0,None,QuantileTransformer,Normalizer,Ridge,Linear
495,2.749768768327306,1.235709259250673,0.6697525200323449,1.658242674739529,0,1,1,1,1,0,0,0,0,None,QuantileTransformer,Normalizer,ElasticNet,Linear
496,2.6599669711470084,1.2228398750965357,0.6802708566924994,1.630940517354023,0,1,1,1,1,1,1,0,0,None,QuantileTransformer,Normalizer,Ridge,Linear
497,2.712317473461248,1.2262801816553366,0.6739783044021108,1.6469114953333857,0,1,1,1,1,1,1,0,0,None,QuantileTransformer,Normalizer,ElasticNet,Linear
498,2.637157646430274,1.222771298568722,0.6830125470706921,1.6239327715242011,0,1,1,1,1,1,1,1,1,None,QuantileTransformer,Normalizer,Ridge,Linear
499,2.7567730372692547,1.2365996056764876,0.6686347270247358,1.6603532868848287,0,1,1,1,1,1,1,1,1,None,QuantileTransformer,Normalizer,ElasticNet,Linear
500,3.0200010706875653,1.3125873173338871,0.6373033649748154,1.7378150277539797,0,1,1,1,0,0,0,1,0,None,QuantileTransformer,Normalizer,Ridge,Linear
501,3.026767124203257,1.3097498866188482,0.636490774255441,1.739760651412503,0,1,1,1,0,0,0,1,0,None,QuantileTransformer,Normalizer,ElasticNet,Linear
502,2.713097066698208,1.2385184457271372,0.6739172953214649,1.6471481617323342,0,1,1,1,1,1,0,1,1,None,QuantileTransformer,Normalizer,Ridge,Linear
503,2.8005781487354398,1.2455173996837738,0.6634030869693026,1.6734927991286486,0,1,1,1,1,1,0,1,1,None,QuantileTransformer,Normalizer,ElasticNet,Linear
504,5.922862133794288,1.8802914268700264,0.28853052086946,2.4336931059183056,1,0,1,0,0,0,0,0,0,PolynomialFeatures,QuantileTransformer,None,Ridge,Linear
505,5.897842822645963,1.8764212449349715,0.2915359050686531,2.4285474717711333,1,0,1,0,0,0,0,0,0,PolynomialFeatures,QuantileTransformer,None,ElasticNet,Linear
506,2.1623330863688466,1.1042558333756998,0.7403035990337521,1.47048736355293,1,1,1,0,1,0,0,0,0,PolynomialFeatures,QuantileTransformer,None,Ridge,Linear
507,2.2625032488380694,1.125100103451342,0.7282731533815765,1.5041619755990607,1,1,1,0,1,0,0,0,0,PolynomialFeatures,QuantileTransformer,None,ElasticNet,Linear
508,2.1533325468010265,1.1060936550343627,0.7411685265595728,1.4674237788726971,1,1,1,0,1,1,1,0,0,PolynomialFeatures,QuantileTransformer,None,Ridge,Linear
509,2.205350928337109,1.113515688228206,0.7349158953257335,1.4850423995082125,1,1,1,0,1,1,1,0,0,PolynomialFeatures,QuantileTransformer,None,ElasticNet,Linear
510,2.077874591293618,1.0911805737137676,0.7502386043958084,1.4414834689630047,1,1,1,0,1,1,1,1,1,PolynomialFeatures,QuantileTransformer,None,Ridge,Linear
511,2.1670307383454337,1.1044891459422377,0.7395219982023178,1.4720838081934853,1,1,1,0,1,1,1,1,1,PolynomialFeatures,QuantileTransformer,None,ElasticNet,Linear
512,2.596567854543505,1.214228725316722,0.6881569239831165,1.6113869350790655,1,1,1,0,0,0,0,1,0,PolynomialFeatures,QuantileTransformer,None,Ridge,Linear
513,2.678486895794888,1.2323233329834853,0.6783185961445103,1.6366083513763725,1,1,1,0,0,0,0,1,0,PolynomialFeatures,QuantileTransformer,None,ElasticNet,Linear
514,2.1000962257979228,1.0926654131384048,0.7475928650695989,1.449170875293153,1,1,1,0,1,1,0,1,1,PolynomialFeatures,QuantileTransformer,None,Ridge,Linear
515,2.182060045561741,1.1062747522314784,0.7377417674577851,1.4771797607473982,1,1,1,0,1,1,0,1,1,PolynomialFeatures,QuantileTransformer,None,ElasticNet,Linear
516,6.304037331512392,1.9688042366770129,0.2427427727754068,2.510784206480595,0,0,1,0,0,0,0,0,0,None,QuantileTransformer,None,Ridge,Linear
517,6.296829305370326,1.9670497198200916,0.2436086194706378,2.509348382622534,0,0,1,0,0,0,0,0,0,None,QuantileTransformer,None,ElasticNet,Linear
518,2.404274189302373,1.1652703383735443,0.7112464504964968,1.550572213507766,0,1,1,0,1,0,0,0,0,None,QuantileTransformer,None,Ridge,Linear
519,2.4110039285732907,1.1648712509144443,0.7104382081960317,1.5527407795808323,0,1,1,0,1,0,0,0,0,None,QuantileTransformer,None,ElasticNet,Linear
520,2.392464948291996,1.1613756404095483,0.7124247118073153,1.5467594991762603,0,1,1,0,1,1,1,0,0,None,QuantileTransformer,None,Ridge,Linear
521,2.419434914162773,1.1672934150484622,0.7091829106208978,1.5554532825394574,0,1,1,0,1,1,1,0,0,None,QuantileTransformer,None,ElasticNet,Linear
522,2.351404977006557,1.1559380476340244,0.7173601375421932,1.5334291561746691,0,1,1,0,1,1,1,1,1,None,QuantileTransformer,None,Ridge,Linear
523,2.3888326772479425,1.1589594368896687,0.712861312307161,1.5455848981042557,0,1,1,0,1,1,1,1,1,None,QuantileTransformer,None,ElasticNet,Linear
524,2.8701617662927803,1.2848067358607786,0.6552987928658823,1.6941551777487152,0,1,1,0,0,0,0,1,0,None,QuantileTransformer,None,Ridge,Linear
525,2.8726218930072496,1.2847009896226202,0.6550033361225938,1.6948810852113636,0,1,1,0,0,0,0,1,0,None,QuantileTransformer,None,ElasticNet,Linear
526,2.3595190066506597,1.1592210451754146,0.7164132647987409,1.5360725915954163,0,1,1,0,1,1,0,1,1,None,QuantileTransformer,None,Ridge,Linear
527,2.420386635909719,1.1679726489298623,0.7090976838636589,1.5557591831352688,0,1,1,0,1,1,0,1,1,None,QuantileTransformer,None,ElasticNet,Linear
528,5.836961364417131,1.8656533891596043,0.2988491428912302,2.4159804147420423,1,0,0,1,0,0,0,0,0,PolynomialFeatures,None,Normalizer,Ridge,Linear
529,7.523585283200589,2.154195784658382,0.0962475266659935,2.742915471391816,1,0,0,1,0,0,0,0,0,PolynomialFeatures,None,Normalizer,ElasticNet,Linear
530,1.8617914581914732,1.030051782898216,0.7763986759995618,1.364474792068902,1,1,0,1,1,0,0,0,0,PolynomialFeatures,None,Normalizer,Ridge,Linear
531,3.6269276141014553,1.4838925260555813,0.5644056626220533,1.904449425451213,1,1,0,1,1,0,0,0,0,PolynomialFeatures,None,Normalizer,ElasticNet,Linear
532,1.8551661094063616,1.0302095307954386,0.777008257137181,1.3620448265040186,1,1,0,1,1,1,1,0,0,PolynomialFeatures,None,Normalizer,Ridge,Linear
533,4.672661103306872,1.6888821614972551,0.4383441795586045,2.16163389668715,1,1,0,1,1,1,1,0,0,PolynomialFeatures,None,Normalizer,ElasticNet,Linear
534,1.8577230834634928,1.0307366570894865,0.7767009077852478,1.3629831559720365,1,1,0,1,1,1,1,1,1,PolynomialFeatures,None,Normalizer,Ridge,Linear
535,4.711045408497693,1.6958704993517242,0.4337303700082466,2.170494277462553,1,1,0,1,1,1,1,1,1,PolynomialFeatures,None,Normalizer,ElasticNet,Linear
536,2.2947411762556857,1.144145109849128,0.7244057590045219,1.514840313780857,1,1,0,1,0,0,0,1,0,PolynomialFeatures,None,Normalizer,Ridge,Linear
537,4.380676095239312,1.6342380971358397,0.4738887696762215,2.0930064728135247,1,1,0,1,0,0,0,1,0,PolynomialFeatures,None,Normalizer,ElasticNet,Linear
538,1.8606958005700327,1.031019503327144,0.7763660111238625,1.364073238711922,1,1,0,1,1,1,0,1,1,PolynomialFeatures,None,Normalizer,Ridge,Linear
539,4.294242641667132,1.6162891224041631,0.4838819914228759,2.072255447976222,1,1,0,1,1,1,0,1,1,PolynomialFeatures,None,Normalizer,ElasticNet,Linear
540,6.690000381249197,2.0121060434209967,0.1963798955453123,2.586503504975239,0,0,0,1,0,0,0,0,0,None,None,Normalizer,Ridge,Linear
541,7.581705200599781,2.1686936743949543,0.0892660122520115,2.7534896405470244,0,0,0,1,0,0,0,0,0,None,None,Normalizer,ElasticNet,Linear
542,1.9581339518897325,1.0553776651809244,0.7648279337160191,1.3993333955457978,0,1,0,1,1,0,0,0,0,None,None,Normalizer,Ridge,Linear
543,4.355530739949568,1.6345849072313896,0.4769003607292453,2.0869908337004186,0,1,0,1,1,0,0,0,0,None,None,Normalizer,ElasticNet,Linear
544,1.9306996375552965,1.0488173848695077,0.7679290954378019,1.389496181194931,0,1,0,1,1,1,1,0,0,None,None,Normalizer,Ridge,Linear
545,5.354225441143639,1.812639020009044,0.3564198608699686,2.3139199297174566,0,1,0,1,1,1,1,0,0,None,None,Normalizer,ElasticNet,Linear
546,1.933062398468222,1.0496308342056608,0.7676450905870933,1.3903461434003483,0,1,0,1,1,1,1,1,1,None,None,Normalizer,Ridge,Linear
547,5.30345343069965,1.803443750738068,0.3625226777768476,2.302922801723855,0,1,0,1,1,1,1,1,1,None,None,Normalizer,ElasticNet,Linear
548,2.40404797146778,1.17411330899146,0.7112782117352132,1.550499265226456,0,1,0,1,0,0,0,1,0,None,None,Normalizer,Ridge,Linear
549,5.03995369014648,1.760690395899135,0.3947107297936441,2.2449841180165357,0,1,0,1,0,0,0,1,0,None,None,Normalizer,ElasticNet,Linear
550,1.945424634871968,1.053014509088579,0.766182590931286,1.394784798767167,0,1,0,1,1,1,0,1,1,None,None,Normalizer,Ridge,Linear
551,4.9324692344055165,1.7390766026146576,0.4071745797668786,2.220916305132977,0,1,0,1,1,1,0,1,1,None,None,Normalizer,ElasticNet,Linear
552,5.688318573942001,1.8332701621774032,0.3167044983472422,2.385019617097939,1,0,0,0,0,0,0,0,0,PolynomialFeatures,None,None,Ridge,Linear
553,5.724214849802584,1.846592370767297,0.3123925450867508,2.392533144974712,1,0,0,0,0,0,0,0,0,PolynomialFeatures,None,None,ElasticNet,Linear
554,1.7844768552773806,1.0121643364512791,0.7856841668638029,1.3358431252498852,1,1,0,0,1,0,0,0,0,PolynomialFeatures,None,None,Ridge,Linear
555,1.8349559159188544,1.0256051423449,0.7796216270750039,1.3546054465854087,1,1,0,0,1,0,0,0,0,PolynomialFeatures,None,None,ElasticNet,Linear
556,1.7872904386788795,1.0120345335495158,0.7851669411691719,1.336895821924386,1,1,0,0,1,1,1,0,0,PolynomialFeatures,None,None,Ridge,Linear
557,1.8384638513290632,1.02720753979406,0.7790158755490942,1.35589964648165,1,1,0,0,1,1,1,0,0,PolynomialFeatures,None,None,ElasticNet,Linear
558,1.7926490081648914,1.013526465459284,0.7845228388740304,1.3388984308620615,1,1,0,0,1,1,1,1,1,PolynomialFeatures,None,None,Ridge,Linear
559,1.8367481206674412,1.027006289042783,0.7792221070927702,1.3552668079265575,1,1,0,0,1,1,1,1,1,PolynomialFeatures,None,None,ElasticNet,Linear
560,2.189944646292168,1.123719795024506,0.7369916316219214,1.479846156291987,1,1,0,0,0,0,0,1,0,PolynomialFeatures,None,None,Ridge,Linear
561,2.260295708906649,1.1373335739523094,0.728542596974755,1.5034279859396822,1,1,0,0,0,0,0,1,0,PolynomialFeatures,None,None,ElasticNet,Linear
562,1.7805138825789235,1.0101983756139414,0.7860029448723009,1.3343589781535266,1,1,0,0,1,1,0,1,1,PolynomialFeatures,None,None,Ridge,Linear
563,1.824389401625556,1.0234328720805863,0.7807296179075153,1.350699597107201,1,1,0,0,1,1,0,1,1,PolynomialFeatures,None,None,ElasticNet,Linear
564,6.3449785718660605,1.9658767443750265,0.2378248053651603,2.518924090135719,0,0,0,0,0,0,0,0,0,None,None,None,Ridge,Linear
565,6.329218008497889,1.963862240436656,0.239718004895566,2.515793713422841,0,0,0,0,0,0,0,0,0,None,None,None,ElasticNet,Linear
566,1.913408826803645,1.0445027392163315,0.7701994253196215,1.383260216591096,0,1,0,0,1,0,0,0,0,None,None,None,Ridge,Linear
567,1.914822335005516,1.045096850164564,0.770029662855607,1.3837710558490215,0,1,0,0,1,0,0,0,0,None,None,None,ElasticNet,Linear
568,1.90370756180485,1.0420663706919109,0.7711735542410102,1.379749093786566,0,1,0,0,1,1,1,0,0,None,None,None,Ridge,Linear
569,1.9054088163257423,1.0427784179151975,0.7709690627355091,1.380365464768567,0,1,0,0,1,1,1,0,0,None,None,None,ElasticNet,Linear
570,1.903347843284156,1.0419072857298752,0.771216792557764,1.3796187311297845,0,1,0,0,1,1,1,1,1,None,None,None,Ridge,Linear
571,1.905101389845056,1.0426115488048415,0.7710060155271663,1.3802541033610645,0,1,0,0,1,1,1,1,1,None,None,None,ElasticNet,Linear
572,2.395971600987255,1.1711907422649837,0.7122481691385184,1.5478926322543354,0,1,0,0,0,0,0,1,0,None,None,None,Ridge,Linear
573,2.3947847829508784,1.1713206176735689,0.7123907038257935,1.547509219019673,0,1,0,0,0,0,0,1,0,None,None,None,ElasticNet,Linear
574,1.909635190604222,1.0436731972369175,0.7704840657767735,1.3818955063984475,0,1,0,0,1,1,0,1,1,None,None,None,Ridge,Linear
575,1.911405159413558,1.0443681971276997,0.7702713361167738,1.3825357714770197,0,1,0,0,1,1,0,1,1,None,None,None,ElasticNet,Linear
576,7.038457350502968,2.015847919674916,0.154522345459883,2.653009112404812,1,0,1,1,0,0,0,0,0,KBinsDiscretizer,StandardScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
577,6.393267924799012,1.953913764599339,0.2320241637154535,2.5284912348669537,1,0,1,1,0,0,0,0,0,KBinsDiscretizer,StandardScaler,Normalizer,DecisionTreeRegressor,Single Tree
578,2.756508892938585,1.2866394387321145,0.6689430304515548,1.660273740362891,1,1,1,1,1,0,0,0,0,KBinsDiscretizer,StandardScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
579,2.303815188577092,1.1505764327073107,0.7233115856495789,1.517832398052266,1,1,1,1,1,0,0,0,0,KBinsDiscretizer,StandardScaler,Normalizer,DecisionTreeRegressor,Single Tree
580,3.15603868622467,1.3744531501755486,0.6206428289006847,1.7765243275071327,1,1,1,1,1,1,1,0,0,KBinsDiscretizer,StandardScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
581,2.3226245030335138,1.1607194284304778,0.720819562560323,1.5240159129856596,1,1,1,1,1,1,1,0,0,KBinsDiscretizer,StandardScaler,Normalizer,DecisionTreeRegressor,Single Tree
582,3.1270812532517183,1.3583365811109256,0.6241235244646728,1.7683555223007952,1,1,1,1,1,1,1,1,1,KBinsDiscretizer,StandardScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
583,2.2779951114840253,1.1450520513406437,0.7261840341049828,1.5093028561173616,1,1,1,1,1,1,1,1,1,KBinsDiscretizer,StandardScaler,Normalizer,DecisionTreeRegressor,Single Tree
584,3.314496866939531,1.4009562446154091,0.6019349555505988,1.820575971207884,1,1,1,1,0,0,0,1,0,KBinsDiscretizer,StandardScaler,Normalizer,KNeighborsRegressor,Nearest Neighbors
585,2.731220406917489,1.247947807632395,0.6719853973841283,1.652640434854929,1,1,1,1,0,0,0,1,0,KBinsDiscretizer,StandardScaler,Normalizer,DecisionTreeRegressor,Single Tree
